City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
283,cambria,35.5641,-121.0808,21.39,36,100,0.99,US,1701114068
284,banda aceh,5.5577,95.3222,24.63,93,98,4.9,ID,1701114068
285,suwayr,30.1171,40.3893,16.52,52,69,3.56,SA,1701114068
286,kingston,17.997,-76.7936,31.8,68,20,3.6,JM,1701114015
287,tralee,52.2704,-9.7026,6.48,81,89,3.47,IE,1701114068
288,georgetown,5.4112,100.3354,26.96,87,20,1.54,MY,1701113848
289,kiraoli,27.15,77.7833,17.53,55,98,2.05,IN,1701114068
290,tyup,42.7276,78.3648,3.29,55,100,1.23,KG,1701114068
291,lospalos,-8.5186,127.0025,22.7,87,93,0.39,TL,1701113909
292,thurso,58.5927,-3.5259,6.14,77,90,1.32,GB,1701114068
293,khairpur,27.5295,68.7617,16.0,51,2,2.76,PK,1701114068
294,santyoku,37.4406,129.1708,4.42,64,10,8.75,KR,1701114068
295,peace river,56.2501,-117.286,5.17,65,40,8.23,CA,1701114068
296,arkhangel'sk,64.5401,40.5433,-10.49,82,100,5.85,RU,1701114058
297,uaua,-9.8414,-39.4817,34.98,19,8,4.81,BR,1701114068
298,port blair,11.6667,92.75,29.02,79,40,3.09,IN,1701114069
299,mar del plata,-38.0023,-57.5575,22.13,93,100,6.17,AR,1701113469
300,vodnyy,63.5046,53.4095,-5.88,95,100,3.92,RU,1701114069
301,mildura,-34.2,142.15,17.26,74,27,2.73,AU,1701114069
302,al bayda',32.7627,21.7551,10.8,61,39,3.95,LY,1701114069
303,minas de marcona,-15.2119,-75.1103,20.29,56,71,6.83,PE,1701114069
304,pemangkat,1.1667,108.9667,25.85,86,98,2.14,ID,1701114069
305,bethanie,-26.4833,17.15,32.54,15,62,8.22,NA,1701114069
306,sosnovo-ozerskoye,52.5249,111.5418,-23.72,99,38,1.44,RU,1701114069
307,kavaratti,10.5669,72.642,28.51,72,53,2.32,IN,1701114069
308,alice springs,-23.7,133.8833,20.75,52,89,3.09,AU,1701114069
309,nemuro,43.3236,145.575,7.03,87,100,7.07,JP,1701114069
310,ciudad del carmen,18.6333,-91.8333,27.7,71,100,2.85,MX,1701114070
311,gaitania,3.0906,-75.6723,24.5,69,49,1.74,CO,1701114070
312,pacific grove,36.6177,-121.9166,20.36,36,0,2.57,US,1701114070
313,sokoni,-6.4333,39.55,27.06,81,25,4.7,TZ,1701114070
314,beledweyne,4.7358,45.2036,28.36,47,100,3.48,SO,1701114070
315,sydney,-33.8679,151.2073,20.98,80,75,4.63,AU,1701113910
316,bouar,5.934,15.596,21.92,66,85,0.85,CF,1701114070
317,labrador city,52.9463,-66.9114,-1.05,93,100,7.72,CA,1701114070
318,nizhnyaya tavda,57.6731,66.1725,0.45,86,100,5.0,RU,1701114070
319,chonchi,-42.6128,-73.8092,15.62,59,100,3.7,CL,1701114070
320,dwarka,22.2394,68.9678,22.94,63,0,5.18,IN,1701114070
321,nybro,56.7446,15.9071,-3.86,67,15,4.63,SE,1701113470
322,nefta,33.8731,7.8777,15.14,47,42,2.4,TN,1701114071
323,piacabucu,-10.4056,-36.4344,26.78,74,17,4.46,BR,1701114071
324,cuamba,-14.8031,36.5372,27.94,41,99,1.71,MZ,1701114071
325,wynyard,-41.0,145.7167,13.08,87,100,3.98,AU,1701114071
326,nurota,40.5614,65.6886,16.11,41,41,5.24,UZ,1701114071
327,el coacoyul,17.6167,-101.4333,31.53,58,100,2.57,MX,1701114071
328,kruisfontein,-34.0033,24.7314,14.57,88,0,0.29,ZA,1701114071
329,kalach,50.4258,41.0261,-1.69,76,100,7.82,RU,1701114071
330,qianzhou,28.3167,109.7167,12.38,85,1,0.77,CN,1701114071
331,severo-yeniseyskiy,60.3725,93.0408,-27.62,97,11,1.03,RU,1701114071
332,dunedin,-45.8742,170.5036,13.22,92,93,0.45,NZ,1701114071
333,prado,-17.3411,-39.2208,25.07,81,78,2.8,BR,1701114071
334,sopur,34.3,74.4667,9.56,45,100,0.45,IN,1701114071
335,prince rupert,54.3161,-130.3201,7.83,96,100,10.8,CA,1701114072
336,inhambane,-23.865,35.3833,23.15,86,0,3.32,MZ,1701114072
337,san antonio de pale,-1.4014,5.6325,26.08,81,100,2.72,GQ,1701114072
338,de bilt,52.11,5.1806,3.87,95,100,2.24,NL,1701114072
339,mount pearl,47.5166,-52.7813,2.2,76,75,4.12,CA,1701114072
340,saipan,15.1355,145.701,26.39,94,100,4.63,MP,1701114072
341,bemidji,47.4736,-94.8803,-10.53,72,100,8.23,US,1701114072
342,ternate,0.8,127.4,26.95,80,100,1.17,ID,1701114072
343,vorgashor,67.5833,63.95,-22.61,98,5,2.05,RU,1701114072
344,nouadhibou,20.931,-17.0347,21.99,53,100,6.17,MR,1701114072
345,macomb,40.4592,-90.6718,-1.76,67,12,7.6,US,1701114072
346,cidreira,-30.1811,-50.2056,22.08,88,100,8.57,BR,1701114072
347,athens,37.9795,23.7162,12.31,56,20,1.34,GR,1701113621
348,sitka,57.0531,-135.33,6.94,87,100,2.06,US,1701114073
349,belmonte,-15.8631,-38.8828,26.53,66,1,3.42,BR,1701114073
350,malanje,-9.5402,16.341,18.13,98,100,1.09,AO,1701114073
351,brak,27.5496,14.2714,15.74,33,92,2.89,LY,1701114073
352,buston,40.2342,69.6948,6.1,87,0,3.0,TJ,1701114073
353,vernon,50.2581,-119.2691,4.78,68,62,2.24,CA,1701114073
354,cartagena,10.3997,-75.5144,32.79,66,40,5.14,CO,1701113850
355,galle,6.0367,80.217,25.23,89,100,3.19,LK,1701114073
356,colonia,50.9333,6.95,5.33,91,100,3.6,DE,1701113806
357,rongelap,11.1635,166.8941,27.7,77,15,9.68,MH,1701114073
358,whistler,50.1164,-122.9695,4.2,93,100,0.0,CA,1701114073
359,muisne,0.6,-80.0333,25.52,84,96,5.81,EC,1701114073
360,yass,-34.8333,148.9167,17.79,89,100,4.1,AU,1701114073
361,brisas de zicatela,15.8369,-97.0419,29.91,63,100,2.41,MX,1701114073
362,chibougamau,49.9168,-74.3659,-1.21,93,100,6.69,CA,1701114074
363,collingwood,44.4834,-80.2164,0.36,81,96,7.89,CA,1701114074
364,bantay,17.5847,120.3892,25.08,80,1,2.33,PH,1701114074
365,sucua,-2.4667,-78.1667,24.41,73,75,4.12,EC,1701114074
366,lobito,-12.3481,13.5456,26.29,84,100,4.65,AO,1701114074
367,lamballe,48.4676,-2.5144,11.06,91,64,1.79,FR,1701114074
368,fisterra,42.9049,-9.2629,14.45,79,100,1.36,ES,1701114074
369,east london,-33.0153,27.9116,20.57,87,0,1.15,ZA,1701113780
370,new norfolk,-42.7826,147.0587,11.72,80,86,0.63,AU,1701114074
371,yamada,39.4667,141.95,8.89,87,9,2.87,JP,1701114074
372,rafsanjan,30.4067,55.9939,14.83,41,0,4.62,IR,1701114074
373,guarapari,-20.6667,-40.4975,25.5,83,90,3.82,BR,1701113835
374,tangalle,6.024,80.7911,24.82,91,100,2.98,LK,1701114075
375,punta arenas,-53.15,-70.9167,16.01,44,0,4.12,CL,1701114075
376,isfara,40.1265,70.6253,10.29,31,14,0.71,TJ,1701114075
377,camocim,-2.9022,-40.8411,28.25,73,100,7.48,BR,1701114075
378,masterton,-40.9597,175.6575,13.82,70,80,5.43,NZ,1701114075
379,santa eularia des riu,38.9846,1.5341,17.95,78,0,4.12,ES,1701114075
380,la'ie,21.6477,-157.9253,25.06,75,100,4.47,US,1701114075
381,obidos,-1.9175,-55.5181,28.61,70,62,2.06,BR,1701114075
382,stephenville,32.2207,-98.2023,11.76,32,0,2.06,US,1701113825
383,geraldton,-28.7667,114.6,21.23,68,40,5.14,AU,1701114075
384,spring creek,40.7266,-115.5859,-1.5,73,5,1.38,US,1701114075
385,merritt,50.1123,-120.7942,1.85,69,100,1.34,CA,1701114075
386,port augusta,-32.5,137.7667,17.04,85,30,5.11,AU,1701114075
387,marka,1.7159,44.7717,26.75,83,99,4.64,SO,1701114075
388,nikolayevsk-on-amure,53.1406,140.73,-17.75,83,0,2.47,RU,1701114076
389,tarnogskiy gorodok,60.4997,43.5761,-1.4,89,100,5.09,RU,1701114076
390,sechura,-5.5569,-80.8222,26.49,55,19,7.58,PE,1701114076
391,bukama,-9.2,25.85,20.48,98,96,1.28,CD,1701114076
392,kill devil hills,36.0307,-75.676,13.88,65,0,2.57,US,1701114076
393,barabai,-2.5833,115.3833,23.55,99,100,0.44,ID,1701114076
394,vangaindrano,-23.35,47.6,23.89,91,31,2.54,MG,1701114076
395,great falls,47.5002,-111.3008,9.67,32,0,12.35,US,1701114076
396,onega,63.9061,38.1404,-7.57,82,100,7.89,RU,1701114076
397,acarau,-2.8856,-40.12,28.09,73,93,7.45,BR,1701114076
398,aktobe,50.2797,57.2072,1.05,93,40,3.0,KZ,1701114076
399,zhongxiang,31.1661,112.5831,10.84,62,0,1.74,CN,1701114049
400,xinzhou,38.4092,112.7333,-5.09,47,0,0.52,CN,1701114076
401,montepuez,-13.1256,38.9997,23.54,74,82,1.43,MZ,1701114077
402,cova figueira,14.8905,-24.2934,22.55,70,55,5.59,CV,1701114077
403,cannonvale,-20.2833,148.7,23.66,86,100,1.65,AU,1701114077
404,caninde,-4.3589,-39.3117,33.51,39,50,4.63,BR,1701114077
405,sinabang,2.4803,96.3801,25.88,87,100,2.45,ID,1701114077
406,richards bay,-28.783,32.0377,23.37,91,58,0.77,ZA,1701114077
407,mato verde,-15.3972,-42.8664,31.28,41,73,4.25,BR,1701114077
408,morondava,-20.2833,44.2833,26.94,71,1,7.7,MG,1701114077
409,sumbawa besar,-8.5,117.4333,23.42,95,100,1.63,ID,1701114077
410,tofol,5.3248,163.0078,28.6,79,83,7.75,FM,1701114077
411,kanggye,40.9695,126.5852,-8.43,85,77,1.74,KP,1701114078
412,koungou,-12.7336,45.2042,27.84,78,20,2.57,YT,1701114078
413,gadzhiyevo,69.2551,33.3362,-11.97,97,84,2.99,RU,1701114078
414,lubang,13.8584,120.124,27.64,79,72,8.38,PH,1701114078
415,dudinka,69.4058,86.1778,-20.15,96,92,4.84,RU,1701114078
416,wuyang,31.9925,116.2472,8.65,47,0,2.55,CN,1701114078
417,garoowe,8.4054,48.4845,24.68,61,100,6.07,SO,1701114078
418,thabazimbi,-24.5917,27.4116,26.78,36,49,2.14,ZA,1701114078
419,nchelenge,-9.3451,28.734,21.53,80,72,2.57,ZM,1701114078
420,burley,42.5357,-113.7928,-5.39,79,0,0.0,US,1701114078
421,gomez farias,23.05,-99.15,16.71,74,100,1.69,MX,1701114078
422,zahedan,29.4963,60.8629,11.95,76,0,5.14,IR,1701113974
423,mikuni,36.2171,136.1519,11.95,71,100,7.27,JP,1701114078
424,fort-shevchenko,44.5086,50.263,7.27,71,100,11.64,KZ,1701114079
425,fort st. john,56.2499,-120.8529,4.94,60,75,12.35,CA,1701114079
426,oliver,49.1831,-119.5524,3.8,75,100,3.09,CA,1701114079
427,shaowu,27.3409,117.4831,10.46,77,0,0.36,CN,1701114079
428,baiti,13.745,-14.7482,30.34,22,3,1.59,SN,1701114079
429,tekkali,18.6167,84.2333,21.03,76,9,2.01,IN,1701114079
430,muynoq,43.7683,59.0214,14.22,29,100,6.33,UZ,1701114079
431,colares,38.7992,-9.4469,16.85,96,100,6.26,PT,1701114079
432,puerto armuelles,8.2833,-82.8667,30.99,74,65,3.13,PA,1701114079
433,saint-philippe,-21.3585,55.7679,23.77,84,42,2.91,RE,1701114079
434,zav'yalovo,56.7847,53.3776,-3.55,89,56,3.13,RU,1701114079
435,dhidhdhoo,6.8833,73.1,28.16,77,95,3.54,MV,1701113861
436,thunder bay,48.4001,-89.3168,-10.01,52,75,7.72,CA,1701114080
437,ust-nera,64.5667,143.2,-26.63,100,100,2.83,RU,1701114080
438,jiuquan,39.7432,98.5174,2.28,30,92,2.55,CN,1701114080
439,san michele,46.4547,11.2618,5.6,68,20,1.03,IT,1701114080
440,lesnoy,57.6198,63.0784,0.53,86,100,4.71,RU,1701114063
441,vadso,70.0744,29.7487,-2.91,80,75,3.09,NO,1701114080
442,egilsstadir,65.2653,-14.3948,3.95,75,0,8.23,IS,1701114080
443,la tuque,47.4334,-72.7824,2.14,87,100,2.57,CA,1701114080
444,liman,48.9884,37.8023,-2.06,73,46,8.02,UA,1701114080
445,sao tome,0.3365,6.7273,26.04,83,100,3.14,ST,1701113992
446,yekaterinoslavka,50.3734,129.1139,-25.71,97,87,2.11,RU,1701114080
447,shache,38.4167,77.2406,2.74,34,3,0.15,CN,1701114080
448,ruteng,-8.6136,120.4721,17.16,94,100,0.55,ID,1701114080
449,gawler,-34.6,138.7333,14.08,89,100,7.24,AU,1701114081
450,oranjemund,-28.55,16.4333,17.43,89,28,7.4,NA,1701114009
451,bel ombre,-4.6167,55.4167,26.91,83,20,1.03,SC,1701114081
452,tual,-5.6667,132.75,28.14,76,100,1.78,ID,1701114081
453,gamba,-2.65,10.0,24.48,91,100,3.62,GA,1701114081
454,porto empedocle,37.2934,13.5264,16.26,76,99,5.76,IT,1701114081
455,coahuayana de hidalgo,18.7,-103.6583,31.5,49,100,1.56,MX,1701114081
456,quellon,-43.1167,-73.6167,15.71,64,100,4.64,CL,1701114081
457,novyy urgal,51.0736,132.5642,-22.09,95,100,0.85,RU,1701114081
458,ubari,26.5921,12.7805,16.11,34,0,3.77,LY,1701114081
459,labasa,-16.4167,179.3833,28.41,74,96,2.99,FJ,1701114081
460,meadow lake,34.8014,-106.5436,6.89,47,100,2.92,US,1701114081
461,soledade,-28.8183,-52.5103,19.38,93,100,1.66,BR,1701114081
462,mejit,10.2753,170.8646,27.53,78,5,9.9,MH,1701114081
463,mount isa,-20.7333,139.5,19.87,100,3,2.57,AU,1701114082
464,luganville,-15.5333,167.1667,26.79,81,100,4.53,VU,1701114082
465,korla,41.7597,86.1469,1.63,43,94,1.43,CN,1701114082
466,bodaybo,57.8506,114.1933,-18.65,99,100,1.05,RU,1701114082
467,port pirie,-33.1833,138.0167,16.57,90,13,2.0,AU,1701114082
468,calingasta,-31.3308,-69.4078,32.49,10,0,1.9,AR,1701114082
469,santo antonio do ica,-3.1022,-67.9397,31.41,59,100,1.3,BR,1701114082
470,aykhal,66.0,111.5,-23.67,99,93,3.97,RU,1701114082
471,tsafe,11.9553,6.9223,26.46,23,37,3.59,NG,1701114082
472,nasir,15.5894,32.5634,31.19,19,4,4.61,SD,1701114082
473,cambridge,43.3601,-80.3127,0.01,68,100,9.26,CA,1701113889
474,leiston,52.2061,1.5776,6.61,96,100,8.08,GB,1701114082
475,nadym,65.5333,72.5167,-9.44,95,100,4.32,RU,1701114044
476,fuling,29.7022,107.3919,14.0,76,3,1.2,CN,1701114083
477,ghat,24.9647,10.1728,18.9,21,0,2.05,LY,1701114083
478,northam,51.0333,-4.2167,8.14,81,54,8.82,GB,1701114083
479,ataq,14.5377,46.8319,19.95,54,82,1.91,YE,1701114083
480,larne,54.85,-5.8167,8.63,90,16,6.39,GB,1701114083
481,claveria,18.6074,121.0832,24.94,92,39,5.44,PH,1701114083
482,xining,36.6167,101.7667,-0.45,38,5,1.18,CN,1701114083
483,bikenibeu village,1.3673,173.1241,26.98,94,40,0.0,KI,1701114083
484,sidi khaled,34.387,4.9879,13.21,38,11,2.79,DZ,1701114083
485,tsiombe,-25.3,45.4833,24.26,87,68,6.25,MG,1701114083
486,copala,16.65,-98.9833,30.14,61,73,3.9,MX,1701114083
487,ulety,51.3572,112.4849,-15.66,84,98,3.53,RU,1701114083
488,jwaneng,-24.6004,24.7303,28.83,27,54,0.49,BW,1701114083
489,walin,27.9833,83.7667,14.59,72,98,2.36,NP,1701114008
490,lahad datu,5.0268,118.327,23.9,95,83,1.51,MY,1701114084
491,stawell,-37.05,142.7667,9.33,91,100,3.69,AU,1701114084
492,yarmouth,41.7057,-70.2286,12.83,67,0,5.36,US,1701114084
493,bodo,67.28,14.405,-5.68,74,0,9.77,NO,1701114084
494,dauphin,51.1494,-100.0502,-10.92,67,40,2.06,CA,1701114084
495,byron bay,-28.65,153.6167,19.84,85,100,2.2,AU,1701114084
496,kota belud,6.351,116.4305,24.25,88,77,2.14,MY,1701114084
497,lorengau,-2.0226,147.2712,27.07,78,17,0.5,PG,1701114084
498,cooma,-36.2333,149.1333,12.89,94,100,2.42,AU,1701114084
499,tocopilla,-22.092,-70.1979,21.44,64,18,4.98,CL,1701114084
500,kone,-21.0595,164.8658,23.93,72,96,1.63,NC,1701114084
501,pangody,65.85,74.4859,-10.58,95,100,3.82,RU,1701114084
502,guerrero negro,27.9769,-114.0611,22.08,50,40,2.13,MX,1701114085
503,sorong,-0.8833,131.25,25.95,87,98,1.86,ID,1701114085
504,daud khel,32.875,71.5701,18.29,32,70,1.31,PK,1701114085
505,vilyuchinsk,52.9306,158.4028,-5.04,83,45,3.85,RU,1701113836
506,sungai raya,0.7,108.9,24.95,91,100,1.17,ID,1701114085
507,sodra sandby,56.5667,16.6167,-3.39,84,92,8.47,SE,1701114085
508,qarqaraly,49.4058,75.4742,-0.53,70,100,2.68,KZ,1701114085
509,farsan,32.2569,50.561,7.02,81,0,3.19,IR,1701113880
510,dvurechensk,56.5982,61.0953,0.27,89,100,4.13,RU,1701114085
511,kasserine,35.1676,8.8365,11.69,47,95,3.4,TN,1701114085
512,biloela,-24.4167,150.5,20.92,88,100,1.6,AU,1701114085
513,isheyevka,54.4167,48.2667,1.23,97,100,2.66,RU,1701114085
514,mahajanga,-15.7167,46.3167,29.01,79,20,3.09,MG,1701113808
515,xingcheng,40.6167,120.7167,-5.78,51,1,3.54,CN,1701114086
516,bintulu,3.1667,113.0333,26.23,94,40,1.54,MY,1701114086
517,happy valley-goose bay,53.3168,-60.3315,-3.83,80,100,2.57,CA,1701114086
518,saudarkrokur,65.7461,-19.6394,4.24,91,100,5.23,IS,1701114086
519,freetown,8.484,-13.2299,28.84,74,20,6.17,SL,1701113996
520,kaohsiung,22.6163,120.3133,22.97,74,75,1.54,TW,1701114074
521,salekhard,66.53,66.6019,-15.94,96,100,1.93,RU,1701114086
522,karukh,34.4811,62.5863,10.59,51,3,1.04,AF,1701114086
523,el nido,11.1858,119.3956,27.45,77,27,2.22,PH,1701114086
524,filingue,14.3521,3.3168,30.0,31,91,0.66,NE,1701114086
525,kolwezi,-10.7148,25.4667,16.73,94,100,0.75,CD,1701113539
526,ouadda,8.0777,22.4007,26.46,52,99,1.3,CF,1701114086
527,nadi,-17.8,177.4167,27.0,78,40,2.06,FJ,1701114086
528,midvagur,62.0511,-7.1939,3.46,75,20,4.12,FO,1701114086
529,pitkyaranta,61.5734,31.4792,-8.6,89,100,11.21,RU,1701114086
530,semey,50.4111,80.2275,-0.8,84,97,3.09,KZ,1701114087
531,jumla,29.2747,82.1838,4.08,77,56,1.99,NP,1701114087
532,ciudad del este,-25.5167,-54.6167,23.34,100,100,2.57,PY,1701113552
533,omsk,55.0,73.4,-2.06,100,100,7.15,RU,1701113496
534,tondano,1.3038,124.9112,19.05,94,86,0.9,ID,1701114087
535,sidney,-33.8679,151.2073,20.98,80,75,4.63,AU,1701113836
536,banff,51.1762,-115.5698,-3.43,68,94,5.14,CA,1701114087
537,novozavedennoye,44.2628,43.6381,3.61,97,100,1.72,RU,1701114087
538,huarmey,-10.0681,-78.1522,22.98,73,17,5.41,PE,1701114087
539,viljoenskroon,-27.2084,26.9485,26.58,32,5,3.2,ZA,1701114087
540,isla mujeres,21.2311,-86.731,30.09,75,5,4.41,MX,1701114087
541,sisimiut,66.9395,-53.6735,-3.44,67,100,7.49,GL,1701114087
542,garachico,28.7781,-17.7646,19.06,64,40,2.06,ES,1701114087
543,errachidia,31.9275,-4.4285,16.03,13,0,1.03,MA,1701114087
544,cromer,52.9312,1.2989,7.0,93,97,5.81,GB,1701114088
545,sotnikovskoye,45.0039,43.7772,4.36,69,77,3.09,RU,1701114088
546,stung treng,13.5259,105.9683,19.56,79,100,1.57,KH,1701114088
547,san julian,21.0167,-102.1667,21.0,42,100,1.9,MX,1701114088
548,karratha,-20.7377,116.8463,22.45,67,5,6.98,AU,1701114088
549,bonthe,7.5264,-12.505,27.32,80,52,3.49,SL,1701114088
550,cole harbour,44.6724,-63.4751,9.43,96,100,16.98,CA,1701114088
551,arraial do cabo,-22.9661,-42.0278,26.98,73,75,9.26,BR,1701114088
552,yicheng,31.3705,119.8703,10.52,68,0,3.99,CN,1701114088
553,pisco,-13.7,-76.2167,25.03,61,20,8.23,PE,1701114088
554,vallenar,-28.5708,-70.7581,29.0,24,0,3.95,CL,1701114088
555,yuzhno-kurilsk,44.0306,145.8556,2.99,51,100,5.64,RU,1701114088
556,tsetserleg,47.475,101.4542,-11.12,95,100,1.52,MN,1701114089
557,north bend,43.4065,-124.2243,12.82,66,0,3.09,US,1701114089
558,dawson creek,55.7666,-120.2362,5.77,56,0,4.63,CA,1701114089
559,tecuala,22.3986,-105.4569,29.45,30,100,2.05,MX,1701114089
560,calvi,42.5,8.8333,12.35,63,100,7.2,FR,1701114089
561,ierapetra,35.01,25.7353,13.41,52,6,0.89,GR,1701114014
562,fada,9.5667,8.3,23.44,62,57,0.2,NG,1701114089
563,taoudenni,22.6783,-3.9836,20.76,16,0,3.85,ML,1701114089
564,fish town,5.1964,-7.8756,23.68,94,99,1.33,LR,1701114089
565,yinchuan,38.4681,106.2731,-0.64,38,64,0.89,CN,1701114089
566,bengbu,32.9408,117.3608,6.8,37,0,2.67,CN,1701114089
567,taco pozo,-25.6167,-63.2833,30.29,57,85,2.04,AR,1701114089
